1210152385777217537;Thu Dec 26 10:56:26 +0000 2019;RT @meganoticiascl: 📺 #MeganoticiasConecta | Entrevista a Ministro de Agricultura. Antonio Walker: "Estamos enfrentando la sequía más grand…;MeganoticiasConecta, 
1210152274523303936;Thu Dec 26 10:56:00 +0000 2019;RT @meganoticiascl: 📺 #MeganoticiasConecta | Entrevista a Ministro de Agricultura. Antonio Walker: "Estamos enfrentando la sequía más grand…;MeganoticiasConecta, 
1210152099918569472;Thu Dec 26 10:55:18 +0000 2019;RT @meganoticiascl: 📺 #MeganoticiasConecta | Entrevista a Ministro de Agricultura. Antonio Walker: "Estamos enfrentando la sequía más grand…;MeganoticiasConecta, 
1210151718937341955;Thu Dec 26 10:53:47 +0000 2019;RT @meganoticiascl: 📺 #MeganoticiasConecta | Entrevista a Ministro de Agricultura. Antonio Walker: "Estamos enfrentando la sequía más grand…;MeganoticiasConecta, 
1210148580964655104;Thu Dec 26 10:41:19 +0000 2019;📺 #MeganoticiasConecta | Entrevista a Ministro de Agricultura. Antonio Walker: "Estamos enfrentando la sequía más g… https://t.co/r4Vz2nh87z;MeganoticiasConecta, 
1210148148607422464;Thu Dec 26 10:39:36 +0000 2019;Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe  https://t.co/445OiZoAH4 por… https://t.co/pGIOowGgQD;
1210142715675074561;Thu Dec 26 10:18:01 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210140568715698176;Thu Dec 26 10:09:29 +0000 2019;@ilriformista 3.3 terremoto?  😂😂😂😂 en Chile nadie deja su rutina por un temblor a menos q supere LOS 6.3;
1210127913011556352;Thu Dec 26 09:19:12 +0000 2019;@Miguel_Boggiano En chile el impuesto especifico al combustible, usado para financiar la reconstruccion del terremoto de 1985,;
1210119506070253569;Thu Dec 26 08:45:47 +0000 2019;Con esta magnitud,es el segundo terremoto más grande registrado desde la existencia del sismógrafo,después del terr… https://t.co/zAdyN1QlFQ;
1210114908123217920;Thu Dec 26 08:27:31 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210108542532882432;Thu Dec 26 08:02:13 +0000 2019;Hoy se cumplen 15 años del segundo terremoto más grande registrado desde la existencia del sismógrafo (aprox. en 18… https://t.co/WoMKjRpfh3;
1210107631467188229;Thu Dec 26 07:58:36 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210098055917248512;Thu Dec 26 07:20:33 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210097905157263365;Thu Dec 26 07:19:57 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210096346218278912;Thu Dec 26 07:13:46 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210095041164787713;Thu Dec 26 07:08:34 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210094170649645062;Thu Dec 26 07:05:07 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210093712228986880;Thu Dec 26 07:03:18 +0000 2019;RT @eldesconcierto: CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡ https://t.co/WKfeidalW…;
1210092883111399424;Thu Dec 26 07:00:00 +0000 2019;CARTA | Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡… https://t.co/yAQl97T7AP;
1210087718950182913;Thu Dec 26 06:39:29 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1210082319744282630;Thu Dec 26 06:18:01 +0000 2019;RT @RafaelCumsille: Chile invadido de vendedores callejeros informales,eso no es ayuda  a las PYMES ,al contrario competencia desleal,otro…;
1210070248185114625;Thu Dec 26 05:30:03 +0000 2019;RT @earthquakevt: ⚠️#Chile🇨🇱: Un sismo leve de magnitud ML=4.0, se registró a 55 KM al W de #SanPedroDeAtacama, región de #Antofagasta. Tuv…;Chile, SanPedroDeAtacama, Antofagasta, 
1210067010085965825;Thu Dec 26 05:17:11 +0000 2019;RT @1963rosita: @marcoduquediaz @rbascu1 @tere_marinovic Ya lo están haciendo y a cambio de nada: Valparaiso en llamas   Si quiere Nva Cons…;
1210064212699037697;Thu Dec 26 05:06:04 +0000 2019;RT @1963rosita: @marcoduquediaz @rbascu1 @tere_marinovic Ya lo están haciendo y a cambio de nada: Valparaiso en llamas   Si quiere Nva Cons…;
1210060406749835264;Thu Dec 26 04:50:57 +0000 2019;RT @earthquakevt: ⚠️#Chile🇨🇱: Un sismo leve de magnitud ML=4.0, se registró a 55 KM al W de #SanPedroDeAtacama, región de #Antofagasta. Tuv…;Chile, SanPedroDeAtacama, Antofagasta, 
1210053642214150144;Thu Dec 26 04:24:04 +0000 2019;Décadas de sectarismos.  Lógico es que pensemos distinto, pero hay cosas que nos unen, como el triunfo de la selecc… https://t.co/K5ZFEYIWII;
1210046427801509889;Thu Dec 26 03:55:24 +0000 2019;RT @earthquakevt: ⚠️#Chile🇨🇱: Un sismo leve de magnitud ML=4.0, se registró a 55 KM al W de #SanPedroDeAtacama, región de #Antofagasta. Tuv…;Chile, SanPedroDeAtacama, Antofagasta, 
1210046104047370240;Thu Dec 26 03:54:07 +0000 2019;RT @1963rosita: @marcoduquediaz @rbascu1 @tere_marinovic Ya lo están haciendo y a cambio de nada: Valparaiso en llamas   Si quiere Nva Cons…;
1210042772113113088;Thu Dec 26 03:40:53 +0000 2019;RT @cristiantofa: Que creen uds, el incendio fue intencional en #Valparaiso, está claro, pero Yo tengo serias dudas, quienes fueron 🤔 🤷🏻‍♂️…;Valparaiso, 
1210042592060231680;Thu Dec 26 03:40:10 +0000 2019;15 años del Megaterremoto y Tsunami (Boxing Day) 26 de diciembre del 2004. El terremoto más fuerte del 2000 a la fe… https://t.co/ZNNm5OPiqg;
1210040114761605120;Thu Dec 26 03:30:19 +0000 2019;RT @earthquakevt: ⚠️#Chile🇨🇱: Un sismo leve de magnitud ML=4.0, se registró a 55 KM al W de #SanPedroDeAtacama, región de #Antofagasta. Tuv…;Chile, SanPedroDeAtacama, Antofagasta, 
1210039982091620357;Thu Dec 26 03:29:47 +0000 2019;RT @earthquakevt: ⚠️#Chile🇨🇱: Un sismo leve de magnitud ML=4.0, se registró a 55 KM al W de #SanPedroDeAtacama, región de #Antofagasta. Tuv…;Chile, SanPedroDeAtacama, Antofagasta, 
1210036983021670400;Thu Dec 26 03:17:52 +0000 2019;RT @earthquakevt: ⚠️#Chile🇨🇱: Un sismo leve de magnitud ML=4.0, se registró a 55 KM al W de #SanPedroDeAtacama, región de #Antofagasta. Tuv…;Chile, SanPedroDeAtacama, Antofagasta, 
1210035307707539457;Thu Dec 26 03:11:13 +0000 2019;12 Diciembre 2019 Deseret Tavares VISIONES 2020 Mega Terremoto en Chile 2020 https://t.co/g7wem4yfC8 vía @YouTube;
1210033425853427712;Thu Dec 26 03:03:44 +0000 2019;@JosefinaMalbi @carreragonzalo Faltaron los 4 últimos años de Bachelet. Para la gente que dice que faltaron 6 años… https://t.co/82xLuHPU7e;
1210021816053510146;Thu Dec 26 02:17:36 +0000 2019;@Janox78Moreno @ZenonArellano @vinadenuncia @jafesafe Está equivocado estimado, los KPD llegan a Chile después del… https://t.co/182t2hdtm7;
1210020309669220352;Thu Dec 26 02:11:37 +0000 2019;⚠️#Chile🇨🇱: Un sismo leve de magnitud ML=4.0, se registró a 55 KM al W de #SanPedroDeAtacama, región de… https://t.co/lqaug07XJh;Chile, SanPedroDeAtacama, 
1210018610934173696;Thu Dec 26 02:04:52 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209995515636715525;Thu Dec 26 00:33:06 +0000 2019;RT @1963rosita: @marcoduquediaz @rbascu1 @tere_marinovic Ya lo están haciendo y a cambio de nada: Valparaiso en llamas   Si quiere Nva Cons…;
1209991707955216384;Thu Dec 26 00:17:58 +0000 2019;@Carmen_E_muller @FafuC @saint_emelie @elopezi1979 @jordeath @GobiernodeChile @sebastianpinera @gblumel Siempre ha… https://t.co/XGjbiGvSFp;
1209986638849462274;Wed Dec 25 23:57:49 +0000 2019;Jajajajaja parece que para algunos fue ají ahi y mismo https://t.co/FwYIWtyA0X;
1209974758663737344;Wed Dec 25 23:10:37 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209969882139377670;Wed Dec 25 22:51:14 +0000 2019;RT @natanolivos: En nuestro país frente a cualquier catástrofe, terremoto o incendio, la única #PrimeraLinea siempre ha sido @BomberosdeChi…;PrimeraLinea, 
1209963017884045317;Wed Dec 25 22:23:58 +0000 2019;RT @natanolivos: En nuestro país frente a cualquier catástrofe, terremoto o incendio, la única #PrimeraLinea siempre ha sido @BomberosdeChi…;PrimeraLinea, 
1209955258182623237;Wed Dec 25 21:53:08 +0000 2019;@FelipeGallegos7 @Cooperativa Basta de impuesto específico a los combustibles. Este se instauró para levantar Chile… https://t.co/skEdcOBDBC;
1209954962190557184;Wed Dec 25 21:51:57 +0000 2019;RT @natanolivos: En nuestro país frente a cualquier catástrofe, terremoto o incendio, la única #PrimeraLinea siempre ha sido @BomberosdeChi…;PrimeraLinea, 
1209944274789371905;Wed Dec 25 21:09:29 +0000 2019;En nuestro país frente a cualquier catástrofe, terremoto o incendio, la única #PrimeraLinea siempre ha sido… https://t.co/FrYMXhEEK5;PrimeraLinea, 
1209939433866321922;Wed Dec 25 20:50:15 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209939092953169920;Wed Dec 25 20:48:53 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209937164647182336;Wed Dec 25 20:41:14 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209935402003521539;Wed Dec 25 20:34:14 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209934888671043585;Wed Dec 25 20:32:11 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209932731519553537;Wed Dec 25 20:23:37 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209932132577136640;Wed Dec 25 20:21:14 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209931963982761985;Wed Dec 25 20:20:34 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209921276854317057;Wed Dec 25 19:38:06 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209919302624829440;Wed Dec 25 19:30:15 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209917930835546112;Wed Dec 25 19:24:48 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209917471819468807;Wed Dec 25 19:22:59 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209916514742284288;Wed Dec 25 19:19:10 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209916488129372160;Wed Dec 25 19:19:04 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209915442569109506;Wed Dec 25 19:14:55 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209907230541254656;Wed Dec 25 18:42:17 +0000 2019;RT @Joseastete: @Rossanabessone @sebastianpinera El impuesto territorial hay que eliminarlo,fue creado para levantar a chile del terremoto…;
1209903890826715137;Wed Dec 25 18:29:01 +0000 2019;RT @1963rosita: @marcoduquediaz @rbascu1 @tere_marinovic Ya lo están haciendo y a cambio de nada: Valparaiso en llamas   Si quiere Nva Cons…;
1209903439494422530;Wed Dec 25 18:27:13 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209903398587379713;Wed Dec 25 18:27:03 +0000 2019;NO SE VE UN ACUERDO CON OPOSICIÓN,  VARIAS DIVISIONES EN AMBOS BANDOS..... https://t.co/lomtJ7JmMc;
1209902564327620608;Wed Dec 25 18:23:44 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209901646735646727;Wed Dec 25 18:20:06 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209889377939345412;Wed Dec 25 17:31:21 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209888605767962626;Wed Dec 25 17:28:16 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209885385314181126;Wed Dec 25 17:15:29 +0000 2019;Importante leer https://t.co/6M7tP9Y2qS;
1209884108840689664;Wed Dec 25 17:10:24 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209880330116763649;Wed Dec 25 16:55:23 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209877730860371968;Wed Dec 25 16:45:04 +0000 2019;RT @ginniasa: Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe  https://t.co/445OiZoAH4 por ( Centro…;
1209877077207502848;Wed Dec 25 16:42:28 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209875547867811840;Wed Dec 25 16:36:23 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209875477860618244;Wed Dec 25 16:36:06 +0000 2019;RT @ginniasa: Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe  https://t.co/445OiZoAH4 por ( Centro…;
1209875477860618244;Wed Dec 25 16:36:06 +0000 2019;RT @ginniasa: Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe  https://t.co/445OiZoAH4 por ( Centro…;
1209875394045906944;Wed Dec 25 16:35:46 +0000 2019;Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe  https://t.co/445OiZoAH4 por… https://t.co/pRAOhG2Rcj;
1209873542994710528;Wed Dec 25 16:28:25 +0000 2019;RT @juanpablo2907: No les cae un terremoto para tapar el descontento pero en chile no cuesta crear desastres del que necesiten.;
1209869809388806145;Wed Dec 25 16:13:35 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209869706317971456;Wed Dec 25 16:13:10 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209868994439761926;Wed Dec 25 16:10:21 +0000 2019;Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe - El Desconcierto https://t.co/6cVeoagx9M;
1209867374632923136;Wed Dec 25 16:03:55 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209866991328268291;Wed Dec 25 16:02:23 +0000 2019;RT @Rosmarbr: Voy a repetir el sueño que tuve anoche porque estoy viendo muchos acontecimientos. Me decían enseñando un mapa de América del…;
1209866850177372160;Wed Dec 25 16:01:49 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209866488108199937;Wed Dec 25 16:00:23 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209866401890082817;Wed Dec 25 16:00:03 +0000 2019;#CHILOÉ... UN DIA COMO HOY  #UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud M… https://t.co/7tDTJyz0Nj;CHILOÉ, UnDíaComoHoy, Chile, 
1209865427184017408;Wed Dec 25 15:56:10 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209865156278312960;Wed Dec 25 15:55:06 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209860676279316480;Wed Dec 25 15:37:18 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209860252277116928;Wed Dec 25 15:35:36 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209857442567348224;Wed Dec 25 15:24:27 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
1209857153546088449;Wed Dec 25 15:23:18 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209856857872982018;Wed Dec 25 15:22:07 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209856719796527104;Wed Dec 25 15:21:34 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209856460173303808;Wed Dec 25 15:20:32 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209855831069646849;Wed Dec 25 15:18:02 +0000 2019;RT @earthquakevt: ⌛️#UnDíaComoHoy: Hace 3 años el sur de #Chile fue golpeado por un terremoto de magnitud Mw=7.6, el cual fue seguido por u…;UnDíaComoHoy, Chile, 
1209855747875639300;Wed Dec 25 15:17:42 +0000 2019;RT @eldesconcierto: CARTAS| Un terremoto social y político sacude Chile: Manifiesto Rümtun al Pueblo Mapuche, Kiñe ➡️https://t.co/G0wuUkifI…;
